id,name,score1,score2
8577,Student_8577,56,88
8578,Student_8578,94,99
8579,Student_8579,50,60
8580,Student_8580,81,80
8581,Student_8581,65,100
8582,Student_8582,61,98
8583,Student_8583,71,94
8584,Student_8584,79,79
8585,Student_8585,51,59
8586,Student_8586,98,51
8587,Student_8587,96,62
8588,Student_8588,62,58
8589,Student_8589,70,87
8590,Student_8590,52,61
8591,Student_8591,70,83
8592,Student_8592,84,98
8593,Student_8593,53,68
8594,Student_8594,72,97
8595,Student_8595,77,77
8596,Student_8596,76,72
8597,Student_8597,62,54
8598,Student_8598,95,59
8599,Student_8599,62,93
8600,Student_8600,65,55
8601,Student_8601,69,51
8602,Student_8602,94,84
8603,Student_8603,55,67
8604,Student_8604,63,50
8605,Student_8605,81,54
8606,Student_8606,52,52
8607,Student_8607,50,69
8608,Student_8608,81,64
8609,Student_8609,55,71
8610,Student_8610,85,84
8611,Student_8611,69,90
8612,Student_8612,62,58
8613,Student_8613,52,81
8614,Student_8614,98,50
8615,Student_8615,60,60
8616,Student_8616,71,87
8617,Student_8617,99,62
8618,Student_8618,65,75
8619,Student_8619,83,84
8620,Student_8620,56,71
8621,Student_8621,73,85
8622,Student_8622,100,52
8623,Student_8623,68,78
8624,Student_8624,74,78
8625,Student_8625,87,60
8626,Student_8626,71,96
8627,Student_8627,77,53
8628,Student_8628,87,57
8629,Student_8629,71,67
8630,Student_8630,95,57
8631,Student_8631,74,91
8632,Student_8632,54,72
8633,Student_8633,84,69
8634,Student_8634,62,94
8635,Student_8635,100,93
8636,Student_8636,71,63
8637,Student_8637,58,60
8638,Student_8638,70,64
8639,Student_8639,96,95
8640,Student_8640,97,51
8641,Student_8641,71,90
8642,Student_8642,76,99
8643,Student_8643,77,69
8644,Student_8644,99,69
8645,Student_8645,75,97
8646,Student_8646,76,75
8647,Student_8647,74,72
8648,Student_8648,84,67
8649,Student_8649,87,84
8650,Student_8650,65,100
8651,Student_8651,87,80
8652,Student_8652,73,61
8653,Student_8653,75,83
8654,Student_8654,54,78
8655,Student_8655,91,86
8656,Student_8656,53,66
8657,Student_8657,89,55
8658,Student_8658,82,97
8659,Student_8659,99,92
8660,Student_8660,88,67
8661,Student_8661,85,79
8662,Student_8662,55,60
8663,Student_8663,93,77
8664,Student_8664,96,84
8665,Student_8665,78,67
8666,Student_8666,87,93
8667,Student_8667,98,84
8668,Student_8668,86,72
8669,Student_8669,74,82
8670,Student_8670,98,69
8671,Student_8671,91,87
8672,Student_8672,57,73
8673,Student_8673,68,76
8674,Student_8674,77,93
8675,Student_8675,85,53
8676,Student_8676,63,55
8677,Student_8677,89,81
8678,Student_8678,67,59
8679,Student_8679,54,73
8680,Student_8680,93,57
8681,Student_8681,89,90
8682,Student_8682,71,89
8683,Student_8683,53,57
8684,Student_8684,89,74
8685,Student_8685,55,86
8686,Student_8686,96,68
8687,Student_8687,86,93
8688,Student_8688,100,50
8689,Student_8689,74,97
8690,Student_8690,53,89
8691,Student_8691,56,85
8692,Student_8692,55,53
8693,Student_8693,74,75
8694,Student_8694,95,89
8695,Student_8695,84,85
8696,Student_8696,83,55
8697,Student_8697,53,87
8698,Student_8698,65,93
8699,Student_8699,95,84
8700,Student_8700,65,64
8701,Student_8701,84,95
8702,Student_8702,79,62
8703,Student_8703,99,93
8704,Student_8704,99,84
8705,Student_8705,60,59
8706,Student_8706,92,61
8707,Student_8707,57,82
8708,Student_8708,50,81
8709,Student_8709,54,66
8710,Student_8710,85,89
8711,Student_8711,82,89
8712,Student_8712,58,71
8713,Student_8713,96,74
8714,Student_8714,85,64
8715,Student_8715,75,64
8716,Student_8716,62,59
8717,Student_8717,82,84
8718,Student_8718,100,95
8719,Student_8719,91,77
8720,Student_8720,51,100
8721,Student_8721,73,63
8722,Student_8722,79,78
8723,Student_8723,66,81
8724,Student_8724,52,100
8725,Student_8725,75,95
8726,Student_8726,58,59
8727,Student_8727,93,90
8728,Student_8728,62,58
8729,Student_8729,91,74
8730,Student_8730,53,73
8731,Student_8731,67,70
8732,Student_8732,67,98
8733,Student_8733,92,67
8734,Student_8734,86,88
8735,Student_8735,51,100
8736,Student_8736,54,76
8737,Student_8737,59,64
8738,Student_8738,94,72
8739,Student_8739,60,63
8740,Student_8740,57,81
8741,Student_8741,78,83
8742,Student_8742,79,83
8743,Student_8743,73,67
8744,Student_8744,66,92
8745,Student_8745,53,67
8746,Student_8746,97,89
8747,Student_8747,84,54
8748,Student_8748,87,80
8749,Student_8749,52,70
8750,Student_8750,89,55
8751,Student_8751,54,84
8752,Student_8752,93,94
8753,Student_8753,81,66
8754,Student_8754,51,50
8755,Student_8755,54,77
8756,Student_8756,50,53
8757,Student_8757,79,80
8758,Student_8758,54,91
8759,Student_8759,86,90
8760,Student_8760,74,94
8761,Student_8761,95,86
8762,Student_8762,96,62
8763,Student_8763,66,83
8764,Student_8764,85,50
8765,Student_8765,60,50
8766,Student_8766,80,74
8767,Student_8767,78,56
8768,Student_8768,53,86
8769,Student_8769,78,64
8770,Student_8770,57,82
8771,Student_8771,91,98
8772,Student_8772,75,54
8773,Student_8773,90,69
8774,Student_8774,50,83
8775,Student_8775,84,75
8776,Student_8776,93,95
8777,Student_8777,57,69
8778,Student_8778,66,69
8779,Student_8779,84,65
8780,Student_8780,68,58
8781,Student_8781,77,57
8782,Student_8782,81,97
8783,Student_8783,78,81
8784,Student_8784,78,70
8785,Student_8785,74,78
8786,Student_8786,52,69
8787,Student_8787,59,50
8788,Student_8788,87,90
8789,Student_8789,61,51
8790,Student_8790,81,65
8791,Student_8791,58,75
8792,Student_8792,60,82
8793,Student_8793,61,72
8794,Student_8794,86,83
8795,Student_8795,75,72
8796,Student_8796,80,77
8797,Student_8797,94,66
8798,Student_8798,52,51
8799,Student_8799,70,68
8800,Student_8800,82,96
8801,Student_8801,63,75
8802,Student_8802,88,94
8803,Student_8803,91,57
8804,Student_8804,99,78
8805,Student_8805,66,58
8806,Student_8806,97,68
8807,Student_8807,95,54
8808,Student_8808,68,60
8809,Student_8809,77,93
8810,Student_8810,77,74
8811,Student_8811,65,61
8812,Student_8812,83,76
8813,Student_8813,91,80
8814,Student_8814,75,87
8815,Student_8815,59,55
8816,Student_8816,54,53
8817,Student_8817,53,78
8818,Student_8818,90,59
8819,Student_8819,87,84
8820,Student_8820,96,59
8821,Student_8821,85,53
8822,Student_8822,96,83
8823,Student_8823,76,84
8824,Student_8824,62,81
8825,Student_8825,71,88
8826,Student_8826,78,72
8827,Student_8827,99,76
8828,Student_8828,60,61
8829,Student_8829,80,71
8830,Student_8830,73,77
8831,Student_8831,64,80
8832,Student_8832,87,79
8833,Student_8833,79,94
8834,Student_8834,73,98
8835,Student_8835,94,83
8836,Student_8836,64,56
8837,Student_8837,90,78
8838,Student_8838,86,55
8839,Student_8839,53,68
8840,Student_8840,58,73
8841,Student_8841,79,54
8842,Student_8842,75,54
8843,Student_8843,61,85
8844,Student_8844,76,51
8845,Student_8845,82,70
8846,Student_8846,90,66
8847,Student_8847,57,92
8848,Student_8848,67,66
8849,Student_8849,98,91
8850,Student_8850,54,60
8851,Student_8851,66,96
8852,Student_8852,75,97
8853,Student_8853,94,90
8854,Student_8854,58,51
8855,Student_8855,76,65
8856,Student_8856,90,50
8857,Student_8857,53,90
8858,Student_8858,94,98
8859,Student_8859,94,97
8860,Student_8860,92,88
8861,Student_8861,74,64
8862,Student_8862,90,100
8863,Student_8863,99,57
8864,Student_8864,68,53
8865,Student_8865,80,56
8866,Student_8866,87,51
8867,Student_8867,72,60
8868,Student_8868,98,75
8869,Student_8869,52,53
8870,Student_8870,100,100
8871,Student_8871,70,67
8872,Student_8872,86,83
8873,Student_8873,71,54
8874,Student_8874,86,50
8875,Student_8875,92,62
8876,Student_8876,91,65
8877,Student_8877,83,59
8878,Student_8878,85,71
8879,Student_8879,83,71
8880,Student_8880,54,88
8881,Student_8881,92,55
8882,Student_8882,75,58
8883,Student_8883,82,69
8884,Student_8884,60,76
8885,Student_8885,67,63
8886,Student_8886,75,86
8887,Student_8887,92,67
8888,Student_8888,83,87
8889,Student_8889,54,75
8890,Student_8890,74,99
8891,Student_8891,60,62
8892,Student_8892,94,78
8893,Student_8893,91,71
8894,Student_8894,90,75
8895,Student_8895,53,75
8896,Student_8896,69,84
8897,Student_8897,77,99
8898,Student_8898,85,83
8899,Student_8899,84,87
8900,Student_8900,58,90
8901,Student_8901,55,62
8902,Student_8902,64,64
8903,Student_8903,81,67
8904,Student_8904,87,66
8905,Student_8905,58,67
8906,Student_8906,91,59
8907,Student_8907,62,88
8908,Student_8908,56,53
8909,Student_8909,68,57
8910,Student_8910,56,57
8911,Student_8911,63,66
8912,Student_8912,82,59
8913,Student_8913,79,89
8914,Student_8914,92,50
8915,Student_8915,100,74
8916,Student_8916,77,67
8917,Student_8917,99,56
8918,Student_8918,81,79
8919,Student_8919,74,52
8920,Student_8920,78,67
8921,Student_8921,82,67
8922,Student_8922,56,95
8923,Student_8923,54,73
8924,Student_8924,62,52
8925,Student_8925,68,100
8926,Student_8926,79,53
8927,Student_8927,65,92
8928,Student_8928,52,51
8929,Student_8929,57,82
8930,Student_8930,89,66
8931,Student_8931,81,76
8932,Student_8932,71,71
8933,Student_8933,56,65
8934,Student_8934,72,89
8935,Student_8935,53,94
8936,Student_8936,79,82
8937,Student_8937,88,52
8938,Student_8938,94,75
8939,Student_8939,77,55
8940,Student_8940,93,74
8941,Student_8941,84,98
8942,Student_8942,55,66
8943,Student_8943,84,97
8944,Student_8944,64,68
8945,Student_8945,91,99
8946,Student_8946,88,53
8947,Student_8947,59,76
8948,Student_8948,75,70
8949,Student_8949,83,91
8950,Student_8950,57,83
8951,Student_8951,63,92
8952,Student_8952,81,64
8953,Student_8953,82,54
8954,Student_8954,54,52
8955,Student_8955,86,65
8956,Student_8956,90,91
8957,Student_8957,64,73
8958,Student_8958,96,97
8959,Student_8959,76,69
8960,Student_8960,92,50
8961,Student_8961,92,63
8962,Student_8962,85,67
8963,Student_8963,90,92
8964,Student_8964,60,82
8965,Student_8965,62,66
8966,Student_8966,81,87
8967,Student_8967,86,70
8968,Student_8968,77,50
8969,Student_8969,60,53
8970,Student_8970,70,63
8971,Student_8971,67,81
8972,Student_8972,54,91
8973,Student_8973,90,88
8974,Student_8974,96,94
8975,Student_8975,52,64
8976,Student_8976,50,86
8977,Student_8977,83,64
8978,Student_8978,94,88
8979,Student_8979,59,72
8980,Student_8980,98,52
8981,Student_8981,88,75
8982,Student_8982,87,63
8983,Student_8983,51,92
8984,Student_8984,94,53
8985,Student_8985,78,70
8986,Student_8986,76,64
8987,Student_8987,92,65
8988,Student_8988,78,57
8989,Student_8989,64,77
8990,Student_8990,92,51
8991,Student_8991,50,67
8992,Student_8992,85,70
8993,Student_8993,64,89
8994,Student_8994,54,96
8995,Student_8995,96,58
8996,Student_8996,63,69
8997,Student_8997,76,60
8998,Student_8998,90,58
8999,Student_8999,95,52
9000,Student_9000,79,62
9001,Student_9001,77,91
9002,Student_9002,81,80
9003,Student_9003,59,53
9004,Student_9004,76,78
9005,Student_9005,54,61
9006,Student_9006,69,67
9007,Student_9007,70,66
9008,Student_9008,81,63
9009,Student_9009,64,98
9010,Student_9010,54,66
9011,Student_9011,84,87
9012,Student_9012,92,76
9013,Student_9013,68,97
9014,Student_9014,65,53
9015,Student_9015,88,84
9016,Student_9016,77,69
9017,Student_9017,56,88
9018,Student_9018,97,72
9019,Student_9019,92,97
9020,Student_9020,94,89
9021,Student_9021,53,78
9022,Student_9022,67,94
9023,Student_9023,60,52
9024,Student_9024,61,79
9025,Student_9025,51,57
9026,Student_9026,67,56
9027,Student_9027,81,63
9028,Student_9028,100,62
9029,Student_9029,86,75
9030,Student_9030,97,54
9031,Student_9031,83,90
9032,Student_9032,51,85
9033,Student_9033,100,55
9034,Student_9034,87,78
9035,Student_9035,50,73
9036,Student_9036,96,93
9037,Student_9037,75,87
9038,Student_9038,99,50
9039,Student_9039,94,76
9040,Student_9040,79,92
9041,Student_9041,81,67
9042,Student_9042,84,54
9043,Student_9043,80,75
9044,Student_9044,83,51
9045,Student_9045,68,95
9046,Student_9046,65,81
9047,Student_9047,79,54
9048,Student_9048,91,58
9049,Student_9049,74,89
9050,Student_9050,61,54
9051,Student_9051,91,76
9052,Student_9052,52,90
9053,Student_9053,60,51
9054,Student_9054,100,78
9055,Student_9055,93,94
9056,Student_9056,82,63
9057,Student_9057,57,65
9058,Student_9058,73,62
9059,Student_9059,72,61
9060,Student_9060,99,99
9061,Student_9061,76,91
9062,Student_9062,63,84
9063,Student_9063,98,89
9064,Student_9064,76,88
9065,Student_9065,100,55
9066,Student_9066,89,51
9067,Student_9067,65,90
9068,Student_9068,86,53
9069,Student_9069,75,72
9070,Student_9070,73,68
9071,Student_9071,82,89
9072,Student_9072,61,96
9073,Student_9073,62,58
9074,Student_9074,69,79
9075,Student_9075,65,62
9076,Student_9076,67,69
9077,Student_9077,79,89
9078,Student_9078,59,82
9079,Student_9079,85,58
9080,Student_9080,81,74
9081,Student_9081,55,74
9082,Student_9082,69,73
9083,Student_9083,73,63
9084,Student_9084,99,57
9085,Student_9085,77,68
9086,Student_9086,69,97
9087,Student_9087,60,52
9088,Student_9088,67,67
9089,Student_9089,87,88
9090,Student_9090,75,84
9091,Student_9091,91,99
9092,Student_9092,72,69
9093,Student_9093,99,75
9094,Student_9094,76,87
9095,Student_9095,94,93
9096,Student_9096,73,88
9097,Student_9097,58,72
9098,Student_9098,80,72
9099,Student_9099,53,76
9100,Student_9100,100,53
9101,Student_9101,85,82
9102,Student_9102,61,68
9103,Student_9103,53,65
9104,Student_9104,98,58
9105,Student_9105,98,82
9106,Student_9106,65,71
9107,Student_9107,55,53
9108,Student_9108,55,84
9109,Student_9109,85,65
9110,Student_9110,86,64
9111,Student_9111,78,63
9112,Student_9112,77,90
9113,Student_9113,90,50
9114,Student_9114,78,89
9115,Student_9115,72,86
9116,Student_9116,75,69
9117,Student_9117,81,59
9118,Student_9118,74,86
9119,Student_9119,98,63
9120,Student_9120,85,81
9121,Student_9121,63,73
9122,Student_9122,93,71
9123,Student_9123,99,94
9124,Student_9124,74,76
9125,Student_9125,98,91
9126,Student_9126,97,74
9127,Student_9127,61,72
9128,Student_9128,75,50
9129,Student_9129,62,99
9130,Student_9130,99,74
9131,Student_9131,92,97
9132,Student_9132,62,73
9133,Student_9133,87,83
9134,Student_9134,98,64
9135,Student_9135,50,88
9136,Student_9136,97,58
9137,Student_9137,94,62
9138,Student_9138,90,80
9139,Student_9139,83,65
9140,Student_9140,95,51
9141,Student_9141,70,86
9142,Student_9142,93,63
9143,Student_9143,87,80
9144,Student_9144,53,71
9145,Student_9145,74,98
9146,Student_9146,54,75
9147,Student_9147,73,77
9148,Student_9148,82,56
9149,Student_9149,57,89
9150,Student_9150,88,83
9151,Student_9151,54,65
9152,Student_9152,52,92
9153,Student_9153,69,95
9154,Student_9154,90,80
9155,Student_9155,61,99
9156,Student_9156,97,89
9157,Student_9157,79,55
9158,Student_9158,98,95
9159,Student_9159,61,51
9160,Student_9160,82,86
9161,Student_9161,94,78
9162,Student_9162,87,94
9163,Student_9163,100,55
9164,Student_9164,79,92
9165,Student_9165,83,91
9166,Student_9166,80,78
9167,Student_9167,95,64
9168,Student_9168,96,69
9169,Student_9169,63,67
9170,Student_9170,77,99
9171,Student_9171,98,71
9172,Student_9172,56,89
9173,Student_9173,90,69
9174,Student_9174,85,67
9175,Student_9175,90,53
9176,Student_9176,85,50
9177,Student_9177,90,58
9178,Student_9178,54,65
9179,Student_9179,61,61
9180,Student_9180,78,86
9181,Student_9181,61,62
9182,Student_9182,95,75
9183,Student_9183,75,50
9184,Student_9184,90,64
9185,Student_9185,69,99
9186,Student_9186,60,91
9187,Student_9187,54,100
9188,Student_9188,58,73
9189,Student_9189,69,69
9190,Student_9190,95,78
9191,Student_9191,93,68
9192,Student_9192,93,64
9193,Student_9193,50,55
9194,Student_9194,96,71
9195,Student_9195,99,90
9196,Student_9196,72,68
9197,Student_9197,87,70
9198,Student_9198,91,94
9199,Student_9199,64,56
9200,Student_9200,64,64
9201,Student_9201,74,94
9202,Student_9202,59,96
9203,Student_9203,73,51
9204,Student_9204,94,72
9205,Student_9205,80,62
9206,Student_9206,80,50
9207,Student_9207,74,70
9208,Student_9208,75,75
9209,Student_9209,78,52
9210,Student_9210,75,56
9211,Student_9211,74,86
9212,Student_9212,58,57
9213,Student_9213,57,86
9214,Student_9214,81,97
9215,Student_9215,82,94
9216,Student_9216,62,74
9217,Student_9217,94,83
9218,Student_9218,51,81
9219,Student_9219,83,74
9220,Student_9220,67,74
9221,Student_9221,86,91
9222,Student_9222,73,93
9223,Student_9223,60,73
9224,Student_9224,72,53
9225,Student_9225,94,84
9226,Student_9226,74,91
9227,Student_9227,56,75
9228,Student_9228,86,97
9229,Student_9229,70,69
9230,Student_9230,90,80
9231,Student_9231,54,60
9232,Student_9232,97,86
9233,Student_9233,59,98
9234,Student_9234,98,89
9235,Student_9235,95,100
9236,Student_9236,52,95
9237,Student_9237,83,57
9238,Student_9238,98,94
9239,Student_9239,79,96
9240,Student_9240,73,88
9241,Student_9241,72,90
9242,Student_9242,71,82
9243,Student_9243,61,58
9244,Student_9244,76,78
9245,Student_9245,72,90
9246,Student_9246,57,94
9247,Student_9247,87,90
9248,Student_9248,87,70
9249,Student_9249,73,86
9250,Student_9250,54,60
9251,Student_9251,69,80
9252,Student_9252,86,84
9253,Student_9253,67,51
9254,Student_9254,60,98
9255,Student_9255,75,57
9256,Student_9256,73,64
9257,Student_9257,71,78
9258,Student_9258,52,73
9259,Student_9259,65,89
9260,Student_9260,64,98
9261,Student_9261,79,93
9262,Student_9262,75,65
9263,Student_9263,78,86
9264,Student_9264,72,66
9265,Student_9265,95,69
9266,Student_9266,51,62
9267,Student_9267,58,95
9268,Student_9268,78,77
9269,Student_9269,92,78
9270,Student_9270,61,73
9271,Student_9271,67,74
9272,Student_9272,57,59
9273,Student_9273,86,71
9274,Student_9274,88,72
9275,Student_9275,65,68
9276,Student_9276,84,77
9277,Student_9277,55,87
9278,Student_9278,58,78
9279,Student_9279,50,96
9280,Student_9280,54,80
9281,Student_9281,85,94
9282,Student_9282,78,60
9283,Student_9283,92,55
9284,Student_9284,98,81
9285,Student_9285,62,97
9286,Student_9286,61,78
9287,Student_9287,78,72
9288,Student_9288,76,83
9289,Student_9289,96,88
9290,Student_9290,66,70
9291,Student_9291,83,70
9292,Student_9292,86,82
9293,Student_9293,73,52
9294,Student_9294,83,72
9295,Student_9295,67,69
9296,Student_9296,68,64
9297,Student_9297,50,80
9298,Student_9298,95,65
9299,Student_9299,58,73
9300,Student_9300,50,81
9301,Student_9301,62,83
9302,Student_9302,65,68
9303,Student_9303,76,51
9304,Student_9304,100,65
9305,Student_9305,72,77
9306,Student_9306,93,95
9307,Student_9307,50,65
9308,Student_9308,80,84
9309,Student_9309,97,77
9310,Student_9310,76,81
9311,Student_9311,85,84
9312,Student_9312,66,100
9313,Student_9313,94,57
9314,Student_9314,90,95
9315,Student_9315,70,72
9316,Student_9316,87,55
9317,Student_9317,92,67
9318,Student_9318,59,99
9319,Student_9319,68,93
9320,Student_9320,93,99
9321,Student_9321,65,51
9322,Student_9322,93,78
9323,Student_9323,98,89
9324,Student_9324,97,80
9325,Student_9325,99,95
9326,Student_9326,90,74
9327,Student_9327,54,85
9328,Student_9328,68,74
9329,Student_9329,94,71
9330,Student_9330,50,78
9331,Student_9331,56,94
9332,Student_9332,91,91
9333,Student_9333,79,63
9334,Student_9334,93,75
9335,Student_9335,71,92
9336,Student_9336,78,64
9337,Student_9337,65,56
9338,Student_9338,67,86
9339,Student_9339,100,67
9340,Student_9340,77,67
9341,Student_9341,94,70
9342,Student_9342,77,66
9343,Student_9343,55,84
9344,Student_9344,55,89
9345,Student_9345,79,66
9346,Student_9346,86,76
9347,Student_9347,59,60
9348,Student_9348,81,100
9349,Student_9349,96,75
9350,Student_9350,70,81
9351,Student_9351,95,73
9352,Student_9352,89,97
9353,Student_9353,93,70
9354,Student_9354,50,89
9355,Student_9355,67,75
9356,Student_9356,90,96
9357,Student_9357,63,98
9358,Student_9358,61,56
9359,Student_9359,68,96
9360,Student_9360,93,92
9361,Student_9361,64,59
9362,Student_9362,53,79
9363,Student_9363,71,85
9364,Student_9364,51,94
9365,Student_9365,66,92
9366,Student_9366,100,57
9367,Student_9367,57,53
9368,Student_9368,78,52
9369,Student_9369,56,57
9370,Student_9370,77,78
9371,Student_9371,73,89
9372,Student_9372,56,67
